,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
2117,data/datasets/capstone_dataset/inputs/ppe_input_images/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJD3.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJD3.txt,data/datasets/capstone_dataset/ground_truth/Midas/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJD3.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJD3_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJD3.npy
2118,data/datasets/capstone_dataset/inputs/ppe_input_images/_112919912_gettyimages-1220030093.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/_112919912_gettyimages-1220030093.txt,data/datasets/capstone_dataset/ground_truth/Midas/_112919912_gettyimages-1220030093.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/_112919912_gettyimages-1220030093_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/_112919912_gettyimages-1220030093.npy
2119,data/datasets/capstone_dataset/inputs/ppe_input_images/images22.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images22.txt,data/datasets/capstone_dataset/ground_truth/Midas/images22.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images22_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images22.npy
2120,data/datasets/capstone_dataset/inputs/ppe_input_images/LKP13312028resized20cropped229.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/LKP13312028resized20cropped229.txt,data/datasets/capstone_dataset/ground_truth/Midas/LKP13312028resized20cropped229.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/LKP13312028resized20cropped229_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/LKP13312028resized20cropped229.npy
2121,data/datasets/capstone_dataset/inputs/ppe_input_images/man-worker-wear-face-mask-safety-vest-yellow-helmet-preparing-product-input-box-shipment-warehouse-factory_34755-681.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/man-worker-wear-face-mask-safety-vest-yellow-helmet-preparing-product-input-box-shipment-warehouse-factory_34755-681.txt,data/datasets/capstone_dataset/ground_truth/Midas/man-worker-wear-face-mask-safety-vest-yellow-helmet-preparing-product-input-box-shipment-warehouse-factory_34755-681.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/man-worker-wear-face-mask-safety-vest-yellow-helmet-preparing-product-input-box-shipment-warehouse-factory_34755-681_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/man-worker-wear-face-mask-safety-vest-yellow-helmet-preparing-product-input-box-shipment-warehouse-factory_34755-681.npy
2122,data/datasets/capstone_dataset/inputs/ppe_input_images/532cf12606c0fd1ff39f2eda86f662d9.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/532cf12606c0fd1ff39f2eda86f662d9.txt,data/datasets/capstone_dataset/ground_truth/Midas/532cf12606c0fd1ff39f2eda86f662d9.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/532cf12606c0fd1ff39f2eda86f662d9_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/532cf12606c0fd1ff39f2eda86f662d9.npy
2123,data/datasets/capstone_dataset/inputs/ppe_input_images/500_F_200809901_iwr1W1GE3sPBHSapotHIz014Vdnr38mc.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/500_F_200809901_iwr1W1GE3sPBHSapotHIz014Vdnr38mc.txt,data/datasets/capstone_dataset/ground_truth/Midas/500_F_200809901_iwr1W1GE3sPBHSapotHIz014Vdnr38mc.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/500_F_200809901_iwr1W1GE3sPBHSapotHIz014Vdnr38mc_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/500_F_200809901_iwr1W1GE3sPBHSapotHIz014Vdnr38mc.npy
2124,data/datasets/capstone_dataset/inputs/ppe_input_images/images3.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images3.txt,data/datasets/capstone_dataset/ground_truth/Midas/images3.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images3_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images3.npy
2125,data/datasets/capstone_dataset/inputs/ppe_input_images/images20.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images20.txt,data/datasets/capstone_dataset/ground_truth/Midas/images20.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images20_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images20.npy
2126,data/datasets/capstone_dataset/inputs/ppe_input_images/images13.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images13.txt,data/datasets/capstone_dataset/ground_truth/Midas/images13.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images13_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images13.npy
2127,data/datasets/capstone_dataset/inputs/ppe_input_images/360_F_370353734_9OeLClhDguhP8nNt72OTlIWJf9fRjL2i.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/360_F_370353734_9OeLClhDguhP8nNt72OTlIWJf9fRjL2i.txt,data/datasets/capstone_dataset/ground_truth/Midas/360_F_370353734_9OeLClhDguhP8nNt72OTlIWJf9fRjL2i.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/360_F_370353734_9OeLClhDguhP8nNt72OTlIWJf9fRjL2i_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/360_F_370353734_9OeLClhDguhP8nNt72OTlIWJf9fRjL2i.npy
2128,data/datasets/capstone_dataset/inputs/ppe_input_images/man-wearing-face-protection-mask-yellow-hardhat-and-orange-reflective-vest-lean-on-a-delivery-cart-and-showing-thumb-up-full-length-studio-shot-isol-2BEP9B1.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/man-wearing-face-protection-mask-yellow-hardhat-and-orange-reflective-vest-lean-on-a-delivery-cart-and-showing-thumb-up-full-length-studio-shot-isol-2BEP9B1.txt,data/datasets/capstone_dataset/ground_truth/Midas/man-wearing-face-protection-mask-yellow-hardhat-and-orange-reflective-vest-lean-on-a-delivery-cart-and-showing-thumb-up-full-length-studio-shot-isol-2BEP9B1.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/man-wearing-face-protection-mask-yellow-hardhat-and-orange-reflective-vest-lean-on-a-delivery-cart-and-showing-thumb-up-full-length-studio-shot-isol-2BEP9B1_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/man-wearing-face-protection-mask-yellow-hardhat-and-orange-reflective-vest-lean-on-a-delivery-cart-and-showing-thumb-up-full-length-studio-shot-isol-2BEP9B1.npy
2129,data/datasets/capstone_dataset/inputs/ppe_input_images/depositphotos_187914066-stock-photo-portrait-shot-concentrated-young-worker.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/depositphotos_187914066-stock-photo-portrait-shot-concentrated-young-worker.txt,data/datasets/capstone_dataset/ground_truth/Midas/depositphotos_187914066-stock-photo-portrait-shot-concentrated-young-worker.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/depositphotos_187914066-stock-photo-portrait-shot-concentrated-young-worker_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/depositphotos_187914066-stock-photo-portrait-shot-concentrated-young-worker.npy
2130,data/datasets/capstone_dataset/inputs/ppe_input_images/african-black-warehouse-worker-with-face-mask-checking-goods-use-digital-tablet-barcode-scanner-she-wear-face-mask-prevent-from-covid-19-after-factory-reopen_63253-8364.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/african-black-warehouse-worker-with-face-mask-checking-goods-use-digital-tablet-barcode-scanner-she-wear-face-mask-prevent-from-covid-19-after-factory-reopen_63253-8364.txt,data/datasets/capstone_dataset/ground_truth/Midas/african-black-warehouse-worker-with-face-mask-checking-goods-use-digital-tablet-barcode-scanner-she-wear-face-mask-prevent-from-covid-19-after-factory-reopen_63253-8364.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/african-black-warehouse-worker-with-face-mask-checking-goods-use-digital-tablet-barcode-scanner-she-wear-face-mask-prevent-from-covid-19-after-factory-reopen_63253-8364_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/african-black-warehouse-worker-with-face-mask-checking-goods-use-digital-tablet-barcode-scanner-she-wear-face-mask-prevent-from-covid-19-after-factory-reopen_63253-8364.npy
2131,data/datasets/capstone_dataset/inputs/ppe_input_images/032620_LS_covid-masks_inline-680.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/032620_LS_covid-masks_inline-680.txt,data/datasets/capstone_dataset/ground_truth/Midas/032620_LS_covid-masks_inline-680.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/032620_LS_covid-masks_inline-680_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/032620_LS_covid-masks_inline-680.npy
2132,data/datasets/capstone_dataset/inputs/ppe_input_images/cd395324c000add03c324532064ccffc.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/cd395324c000add03c324532064ccffc.txt,data/datasets/capstone_dataset/ground_truth/Midas/cd395324c000add03c324532064ccffc.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/cd395324c000add03c324532064ccffc_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/cd395324c000add03c324532064ccffc.npy
2133,data/datasets/capstone_dataset/inputs/ppe_input_images/Best-Mask-for-Smoke.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Best-Mask-for-Smoke.txt,data/datasets/capstone_dataset/ground_truth/Midas/Best-Mask-for-Smoke.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Best-Mask-for-Smoke_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Best-Mask-for-Smoke.npy
2134,data/datasets/capstone_dataset/inputs/ppe_input_images/5ed80d7f4feee6d5636fd159_0001630.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5ed80d7f4feee6d5636fd159_0001630.txt,data/datasets/capstone_dataset/ground_truth/Midas/5ed80d7f4feee6d5636fd159_0001630.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5ed80d7f4feee6d5636fd159_0001630_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5ed80d7f4feee6d5636fd159_0001630.npy
2135,data/datasets/capstone_dataset/inputs/ppe_input_images/optimized_large_thumb_39914.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/optimized_large_thumb_39914.txt,data/datasets/capstone_dataset/ground_truth/Midas/optimized_large_thumb_39914.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/optimized_large_thumb_39914_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/optimized_large_thumb_39914.npy
2136,data/datasets/capstone_dataset/inputs/ppe_input_images/12532006-3x4-xlarge.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/12532006-3x4-xlarge.txt,data/datasets/capstone_dataset/ground_truth/Midas/12532006-3x4-xlarge.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/12532006-3x4-xlarge_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/12532006-3x4-xlarge.npy
2137,data/datasets/capstone_dataset/inputs/ppe_input_images/image0.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/image0.txt,data/datasets/capstone_dataset/ground_truth/Midas/image0.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/image0_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/image0.npy
2138,data/datasets/capstone_dataset/inputs/ppe_input_images/27581351-painter-worker-wearing-safety-mask-or-safety-work-on-job-painting-of-building-house-or-apartment-wal.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/27581351-painter-worker-wearing-safety-mask-or-safety-work-on-job-painting-of-building-house-or-apartment-wal.txt,data/datasets/capstone_dataset/ground_truth/Midas/27581351-painter-worker-wearing-safety-mask-or-safety-work-on-job-painting-of-building-house-or-apartment-wal.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/27581351-painter-worker-wearing-safety-mask-or-safety-work-on-job-painting-of-building-house-or-apartment-wal_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/27581351-painter-worker-wearing-safety-mask-or-safety-work-on-job-painting-of-building-house-or-apartment-wal.npy
2139,data/datasets/capstone_dataset/inputs/ppe_input_images/5ed80d0e39a156bcd15aebfe_0001627.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5ed80d0e39a156bcd15aebfe_0001627.txt,data/datasets/capstone_dataset/ground_truth/Midas/5ed80d0e39a156bcd15aebfe_0001627.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5ed80d0e39a156bcd15aebfe_0001627_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5ed80d0e39a156bcd15aebfe_0001627.npy
2140,data/datasets/capstone_dataset/inputs/ppe_input_images/148757020-female-engineer-wear-face-mask-with-safety-vest-and-yellow-helmet-operating-control-cnc-machinery-at.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/148757020-female-engineer-wear-face-mask-with-safety-vest-and-yellow-helmet-operating-control-cnc-machinery-at.txt,data/datasets/capstone_dataset/ground_truth/Midas/148757020-female-engineer-wear-face-mask-with-safety-vest-and-yellow-helmet-operating-control-cnc-machinery-at.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/148757020-female-engineer-wear-face-mask-with-safety-vest-and-yellow-helmet-operating-control-cnc-machinery-at_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/148757020-female-engineer-wear-face-mask-with-safety-vest-and-yellow-helmet-operating-control-cnc-machinery-at.npy
2141,data/datasets/capstone_dataset/inputs/ppe_input_images/66d111413616bb02b48031579d6b4137.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/66d111413616bb02b48031579d6b4137.txt,data/datasets/capstone_dataset/ground_truth/Midas/66d111413616bb02b48031579d6b4137.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/66d111413616bb02b48031579d6b4137_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/66d111413616bb02b48031579d6b4137.npy
2142,data/datasets/capstone_dataset/inputs/ppe_input_images/engineers-workers-wear-safety-vest-mask-to-prevent-coronavirus-container-area-american-engineers-workers-wear-safety-183312323.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/engineers-workers-wear-safety-vest-mask-to-prevent-coronavirus-container-area-american-engineers-workers-wear-safety-183312323.txt,data/datasets/capstone_dataset/ground_truth/Midas/engineers-workers-wear-safety-vest-mask-to-prevent-coronavirus-container-area-american-engineers-workers-wear-safety-183312323.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/engineers-workers-wear-safety-vest-mask-to-prevent-coronavirus-container-area-american-engineers-workers-wear-safety-183312323_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/engineers-workers-wear-safety-vest-mask-to-prevent-coronavirus-container-area-american-engineers-workers-wear-safety-183312323.npy
2143,data/datasets/capstone_dataset/inputs/ppe_input_images/ckp-p202005290307601.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/ckp-p202005290307601.txt,data/datasets/capstone_dataset/ground_truth/Midas/ckp-p202005290307601.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ckp-p202005290307601_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ckp-p202005290307601.npy
2144,data/datasets/capstone_dataset/inputs/ppe_input_images/ConstructionUniform-Blog.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/ConstructionUniform-Blog.txt,data/datasets/capstone_dataset/ground_truth/Midas/ConstructionUniform-Blog.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ConstructionUniform-Blog_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ConstructionUniform-Blog.npy
2145,data/datasets/capstone_dataset/inputs/ppe_input_images/EaAImt9WsAIS8dm.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/EaAImt9WsAIS8dm.txt,data/datasets/capstone_dataset/ground_truth/Midas/EaAImt9WsAIS8dm.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/EaAImt9WsAIS8dm_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/EaAImt9WsAIS8dm.npy
2146,data/datasets/capstone_dataset/inputs/ppe_input_images/Construction-mask-temp-check.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Construction-mask-temp-check.txt,data/datasets/capstone_dataset/ground_truth/Midas/Construction-mask-temp-check.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Construction-mask-temp-check_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Construction-mask-temp-check.npy
2147,data/datasets/capstone_dataset/inputs/ppe_input_images/7.-With-A-Puffy-Jacket-Boots-And-A-Belt.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/7.-With-A-Puffy-Jacket-Boots-And-A-Belt.txt,data/datasets/capstone_dataset/ground_truth/Midas/7.-With-A-Puffy-Jacket-Boots-And-A-Belt.png,,
